geoName,interest,date,lat,long,city
Boston Massachusetts United States of America,51,2019-03-11,42.3602534,-71.0582912,Boston 
Charleston South Carolina United States of America,69,2019-03-11,32.7876012,-79.9402728,Charleston 
Chicago Illinois United States of America,60,2019-03-11,41.8755616,-87.6244212,Chicago 
Cincinnati Ohio United States of America,43,2019-03-11,39.1014537,-84.5124602,Cincinnati 
Cleveland Ohio United States of America,46,2019-03-11,41.5051613,-81.6934446,Cleveland 
Dallas Texas United States of America,51,2019-03-11,32.7762719,-96.7968559,Dallas 
Denver Colorado United States of America,58,2019-03-11,39.7392364,-104.9848623,Denver 
Detroit Michigan United States of America,40,2019-03-11,42.3315509,-83.0466403,Detroit 
Hartford Connecticut United States of America,42,2019-03-11,41.764582,-72.6908547,Hartford 
Houston Texas United States of America,45,2019-03-11,29.7589382,-95.3676974,Houston 
Los Angeles California United States of America,47,2019-03-11,34.0536909,-118.2427666,Los Angeles 
Miami Florida United States of America,54,2019-03-11,25.7742658,-80.1936589,Miami 
Milwaukee Wisconsin United States of America,31,2019-03-11,43.0349931,-87.922497,Milwaukee 
Minneapolis Minnesota United States of America,55,2019-03-11,44.9772995,-93.2654692,Minneapolis 
Nashville Tennessee United States of America,50,2019-03-11,36.1622296,-86.7743531,Nashville 
New York New York United States of America,51,2019-03-11,36.1021436,-115.17449463280128,New York 
Orlando Florida United States of America,83,2019-03-11,28.5421109,-81.3790304,Orlando 
Philadelphia Pennsylvania United States of America,72,2019-03-11,39.9527237,-75.1635262,Philadelphia 
Phoenix Arizona United States of America,54,2019-03-11,33.4484367,-112.0741417,Phoenix 
Portland Oregon United States of America,58,2019-03-11,45.5202471,-122.6741949,Portland 
Raleigh North Carolina United States of America,43,2019-03-11,35.7803977,-78.6390989,Raleigh 
Sacramento California United States of America,44,2019-03-11,38.5815719,-121.4943996,Sacramento 
Salt Lake City Utah United States of America,55,2019-03-11,40.7596198,-111.8867975,Salt Lake City 
San Diego California United States of America,40,2019-03-11,32.7174209,-117.1627714,San Diego 
San Francisco California United States of America,72,2019-03-11,37.7790262,-122.4199061,San Francisco 
Seattle Washington United States of America,100,2019-03-11,47.6038321,-122.3300624,Seattle 
St. Louis Missouri United States of America,55,2019-03-11,38.6529545,-90.24111656024635,St. Louis 
Tampa Florida United States of America,37,2019-03-11,27.9477595,-82.458444,Tampa 
Washington District of Columbia United States of America,56,2019-03-11,38.8948932,-77.0365529,Washington 
Atlanta Georgia United States of America,38,2019-03-18,33.7490987,-84.3901849,Atlanta 
Austin Texas United States of America,57,2019-03-18,30.2711286,-97.7436995,Austin 
Baltimore Maryland United States of America,34,2019-03-18,39.2908816,-76.610759,Baltimore 
Boston Massachusetts United States of America,12,2019-03-18,42.3602534,-71.0582912,Boston 
Chicago Illinois United States of America,43,2019-03-18,41.8755616,-87.6244212,Chicago 
Cincinnati Ohio United States of America,80,2019-03-18,39.1014537,-84.5124602,Cincinnati 
Cleveland Ohio United States of America,47,2019-03-18,41.5051613,-81.6934446,Cleveland 
Dallas Texas United States of America,15,2019-03-18,32.7762719,-96.7968559,Dallas 
Detroit Michigan United States of America,20,2019-03-18,42.3315509,-83.0466403,Detroit 
Hartford Connecticut United States of America,34,2019-03-18,41.764582,-72.6908547,Hartford 
Houston Texas United States of America,24,2019-03-18,29.7589382,-95.3676974,Houston 
Los Angeles California United States of America,18,2019-03-18,34.0536909,-118.2427666,Los Angeles 
Miami Florida United States of America,19,2019-03-18,25.7742658,-80.1936589,Miami 
Minneapolis Minnesota United States of America,30,2019-03-18,44.9772995,-93.2654692,Minneapolis 
New York New York United States of America,22,2019-03-18,36.1021436,-115.17449463280128,New York 
Orlando Florida United States of America,21,2019-03-18,28.5421109,-81.3790304,Orlando 
Philadelphia Pennsylvania United States of America,21,2019-03-18,39.9527237,-75.1635262,Philadelphia 
Phoenix Arizona United States of America,35,2019-03-18,33.4484367,-112.0741417,Phoenix 
Raleigh North Carolina United States of America,48,2019-03-18,35.7803977,-78.6390989,Raleigh 
Sacramento California United States of America,32,2019-03-18,38.5815719,-121.4943996,Sacramento 
San Diego California United States of America,100,2019-03-18,32.7174209,-117.1627714,San Diego 
San Francisco California United States of America,24,2019-03-18,37.7790262,-122.4199061,San Francisco 
Seattle Washington United States of America,38,2019-03-18,47.6038321,-122.3300624,Seattle 
St. Louis Missouri United States of America,63,2019-03-18,38.6529545,-90.24111656024635,St. Louis 
Tampa Florida United States of America,19,2019-03-18,27.9477595,-82.458444,Tampa 
Washington District of Columbia United States of America,27,2019-03-18,38.8948932,-77.0365529,Washington 
Atlanta Georgia United States of America,21,2019-03-25,33.7490987,-84.3901849,Atlanta 
Austin Texas United States of America,29,2019-03-25,30.2711286,-97.7436995,Austin 
Boston Massachusetts United States of America,26,2019-03-25,42.3602534,-71.0582912,Boston 
Charleston South Carolina United States of America,100,2019-03-25,32.7876012,-79.9402728,Charleston 
Chicago Illinois United States of America,30,2019-03-25,41.8755616,-87.6244212,Chicago 
Cleveland Ohio United States of America,22,2019-03-25,41.5051613,-81.6934446,Cleveland 
Dallas Texas United States of America,21,2019-03-25,32.7762719,-96.7968559,Dallas 
Detroit Michigan United States of America,23,2019-03-25,42.3315509,-83.0466403,Detroit 
Hartford Connecticut United States of America,43,2019-03-25,41.764582,-72.6908547,Hartford 
Houston Texas United States of America,10,2019-03-25,29.7589382,-95.3676974,Houston 
Los Angeles California United States of America,11,2019-03-25,34.0536909,-118.2427666,Los Angeles 
Miami Florida United States of America,34,2019-03-25,25.7742658,-80.1936589,Miami 
New York New York United States of America,11,2019-03-25,36.1021436,-115.17449463280128,New York 
Orlando Florida United States of America,13,2019-03-25,28.5421109,-81.3790304,Orlando 
Philadelphia Pennsylvania United States of America,9,2019-03-25,39.9527237,-75.1635262,Philadelphia 
Phoenix Arizona United States of America,15,2019-03-25,33.4484367,-112.0741417,Phoenix 
Salt Lake City Utah United States of America,53,2019-03-25,40.7596198,-111.8867975,Salt Lake City 
San Diego California United States of America,30,2019-03-25,32.7174209,-117.1627714,San Diego 
San Francisco California United States of America,12,2019-03-25,37.7790262,-122.4199061,San Francisco 
Seattle Washington United States of America,33,2019-03-25,47.6038321,-122.3300624,Seattle 
Washington District of Columbia United States of America,9,2019-03-25,38.8948932,-77.0365529,Washington 
Atlanta Georgia United States of America,26,2019-04-01,33.7490987,-84.3901849,Atlanta 
Boston Massachusetts United States of America,12,2019-04-01,42.3602534,-71.0582912,Boston 
Chicago Illinois United States of America,11,2019-04-01,41.8755616,-87.6244212,Chicago 
Cincinnati Ohio United States of America,39,2019-04-01,39.1014537,-84.5124602,Cincinnati 
Cleveland Ohio United States of America,24,2019-04-01,41.5051613,-81.6934446,Cleveland 
Dallas Texas United States of America,13,2019-04-01,32.7762719,-96.7968559,Dallas 
Denver Colorado United States of America,37,2019-04-01,39.7392364,-104.9848623,Denver 
Detroit Michigan United States of America,21,2019-04-01,42.3315509,-83.0466403,Detroit 
Hartford Connecticut United States of America,100,2019-04-01,41.764582,-72.6908547,Hartford 
Houston Texas United States of America,35,2019-04-01,29.7589382,-95.3676974,Houston 
Los Angeles California United States of America,7,2019-04-01,34.0536909,-118.2427666,Los Angeles 
Miami Florida United States of America,18,2019-04-01,25.7742658,-80.1936589,Miami 
Milwaukee Wisconsin United States of America,37,2019-04-01,43.0349931,-87.922497,Milwaukee 
Minneapolis Minnesota United States of America,19,2019-04-01,44.9772995,-93.2654692,Minneapolis 
New York New York United States of America,8,2019-04-01,36.1021436,-115.17449463280128,New York 
Orlando Florida United States of America,30,2019-04-01,28.5421109,-81.3790304,Orlando 
Philadelphia Pennsylvania United States of America,22,2019-04-01,39.9527237,-75.1635262,Philadelphia 
Phoenix Arizona United States of America,35,2019-04-01,33.4484367,-112.0741417,Phoenix 
Portland Oregon United States of America,27,2019-04-01,45.5202471,-122.6741949,Portland 
Raleigh North Carolina United States of America,24,2019-04-01,35.7803977,-78.6390989,Raleigh 
Sacramento California United States of America,23,2019-04-01,38.5815719,-121.4943996,Sacramento 
San Diego California United States of America,25,2019-04-01,32.7174209,-117.1627714,San Diego 
San Francisco California United States of America,26,2019-04-01,37.7790262,-122.4199061,San Francisco 
Seattle Washington United States of America,24,2019-04-01,47.6038321,-122.3300624,Seattle 
St. Louis Missouri United States of America,30,2019-04-01,38.6529545,-90.24111656024635,St. Louis 
Tampa Florida United States of America,20,2019-04-01,27.9477595,-82.458444,Tampa 
Washington District of Columbia United States of America,19,2019-04-01,38.8948932,-77.0365529,Washington 
Atlanta Georgia United States of America,30,2019-04-08,33.7490987,-84.3901849,Atlanta 
Baltimore Maryland United States of America,55,2019-04-08,39.2908816,-76.610759,Baltimore 
Chicago Illinois United States of America,13,2019-04-08,41.8755616,-87.6244212,Chicago 
Dallas Texas United States of America,28,2019-04-08,32.7762719,-96.7968559,Dallas 
Denver Colorado United States of America,45,2019-04-08,39.7392364,-104.9848623,Denver 
Detroit Michigan United States of America,32,2019-04-08,42.3315509,-83.0466403,Detroit 
Hartford Connecticut United States of America,56,2019-04-08,41.764582,-72.6908547,Hartford 
Houston Texas United States of America,60,2019-04-08,29.7589382,-95.3676974,Houston 
Los Angeles California United States of America,12,2019-04-08,34.0536909,-118.2427666,Los Angeles 
Miami Florida United States of America,30,2019-04-08,25.7742658,-80.1936589,Miami 
Minneapolis Minnesota United States of America,30,2019-04-08,44.9772995,-93.2654692,Minneapolis 
Nashville Tennessee United States of America,48,2019-04-08,36.1622296,-86.7743531,Nashville 
New York New York United States of America,11,2019-04-08,36.1021436,-115.17449463280128,New York 
Philadelphia Pennsylvania United States of America,35,2019-04-08,39.9527237,-75.1635262,Philadelphia 
Portland Oregon United States of America,88,2019-04-08,45.5202471,-122.6741949,Portland 
Sacramento California United States of America,39,2019-04-08,38.5815719,-121.4943996,Sacramento 
Salt Lake City Utah United States of America,50,2019-04-08,40.7596198,-111.8867975,Salt Lake City 
San Diego California United States of America,40,2019-04-08,32.7174209,-117.1627714,San Diego 
San Francisco California United States of America,42,2019-04-08,37.7790262,-122.4199061,San Francisco 
Seattle Washington United States of America,35,2019-04-08,47.6038321,-122.3300624,Seattle 
St. Louis Missouri United States of America,100,2019-04-08,38.6529545,-90.24111656024635,St. Louis 
Tampa Florida United States of America,32,2019-04-08,27.9477595,-82.458444,Tampa 
Washington District of Columbia United States of America,16,2019-04-08,38.8948932,-77.0365529,Washington 
Atlanta Georgia United States of America,30,2019-04-15,33.7490987,-84.3901849,Atlanta 
Boston Massachusetts United States of America,33,2019-04-15,42.3602534,-71.0582912,Boston 
Dallas Texas United States of America,46,2019-04-15,32.7762719,-96.7968559,Dallas 
Denver Colorado United States of America,48,2019-04-15,39.7392364,-104.9848623,Denver 
Detroit Michigan United States of America,100,2019-04-15,42.3315509,-83.0466403,Detroit 
Hartford Connecticut United States of America,89,2019-04-15,41.764582,-72.6908547,Hartford 
Houston Texas United States of America,35,2019-04-15,29.7589382,-95.3676974,Houston 
Los Angeles California United States of America,21,2019-04-15,34.0536909,-118.2427666,Los Angeles 
Miami Florida United States of America,48,2019-04-15,25.7742658,-80.1936589,Miami 
New York New York United States of America,19,2019-04-15,36.1021436,-115.17449463280128,New York 
Orlando Florida United States of America,49,2019-04-15,28.5421109,-81.3790304,Orlando 
Philadelphia Pennsylvania United States of America,29,2019-04-15,39.9527237,-75.1635262,Philadelphia 
Portland Oregon United States of America,70,2019-04-15,45.5202471,-122.6741949,Portland 
Sacramento California United States of America,64,2019-04-15,38.5815719,-121.4943996,Sacramento 
Seattle Washington United States of America,81,2019-04-15,47.6038321,-122.3300624,Seattle 
St. Louis Missouri United States of America,81,2019-04-15,38.6529545,-90.24111656024635,St. Louis 
Tampa Florida United States of America,77,2019-04-15,27.9477595,-82.458444,Tampa 
Washington District of Columbia United States of America,27,2019-04-15,38.8948932,-77.0365529,Washington 
Austin Texas United States of America,86,2019-04-22,30.2711286,-97.7436995,Austin 
Baltimore Maryland United States of America,87,2019-04-22,39.2908816,-76.610759,Baltimore 
Boston Massachusetts United States of America,63,2019-04-22,42.3602534,-71.0582912,Boston 
Chicago Illinois United States of America,41,2019-04-22,41.8755616,-87.6244212,Chicago 
Cleveland Ohio United States of America,63,2019-04-22,41.5051613,-81.6934446,Cleveland 
Dallas Texas United States of America,22,2019-04-22,32.7762719,-96.7968559,Dallas 
Denver Colorado United States of America,48,2019-04-22,39.7392364,-104.9848623,Denver 
Los Angeles California United States of America,19,2019-04-22,34.0536909,-118.2427666,Los Angeles 
Miami Florida United States of America,48,2019-04-22,25.7742658,-80.1936589,Miami 
New York New York United States of America,22,2019-04-22,36.1021436,-115.17449463280128,New York 
Orlando Florida United States of America,100,2019-04-22,28.5421109,-81.3790304,Orlando 
Philadelphia Pennsylvania United States of America,28,2019-04-22,39.9527237,-75.1635262,Philadelphia 
Raleigh North Carolina United States of America,64,2019-04-22,35.7803977,-78.6390989,Raleigh 
Salt Lake City Utah United States of America,79,2019-04-22,40.7596198,-111.8867975,Salt Lake City 
San Francisco California United States of America,25,2019-04-22,37.7790262,-122.4199061,San Francisco 
Seattle Washington United States of America,62,2019-04-22,47.6038321,-122.3300624,Seattle 
St. Louis Missouri United States of America,79,2019-04-22,38.6529545,-90.24111656024635,St. Louis 
Washington District of Columbia United States of America,77,2019-04-22,38.8948932,-77.0365529,Washington 
Atlanta Georgia United States of America,15,2019-04-29,33.7490987,-84.3901849,Atlanta 
Boston Massachusetts United States of America,7,2019-04-29,42.3602534,-71.0582912,Boston 
Charleston South Carolina United States of America,100,2019-04-29,32.7876012,-79.9402728,Charleston 
Chicago Illinois United States of America,5,2019-04-29,41.8755616,-87.6244212,Chicago 
Dallas Texas United States of America,11,2019-04-29,32.7762719,-96.7968559,Dallas 
Detroit Michigan United States of America,11,2019-04-29,42.3315509,-83.0466403,Detroit 
Houston Texas United States of America,7,2019-04-29,29.7589382,-95.3676974,Houston 
Los Angeles California United States of America,4,2019-04-29,34.0536909,-118.2427666,Los Angeles 
Miami Florida United States of America,14,2019-04-29,25.7742658,-80.1936589,Miami 
Minneapolis Minnesota United States of America,11,2019-04-29,44.9772995,-93.2654692,Minneapolis 
New York New York United States of America,5,2019-04-29,36.1021436,-115.17449463280128,New York 
Orlando Florida United States of America,17,2019-04-29,28.5421109,-81.3790304,Orlando 
Philadelphia Pennsylvania United States of America,12,2019-04-29,39.9527237,-75.1635262,Philadelphia 
Portland Oregon United States of America,22,2019-04-29,45.5202471,-122.6741949,Portland 
Raleigh North Carolina United States of America,14,2019-04-29,35.7803977,-78.6390989,Raleigh 
San Francisco California United States of America,11,2019-04-29,37.7790262,-122.4199061,San Francisco 
Seattle Washington United States of America,9,2019-04-29,47.6038321,-122.3300624,Seattle 
Tampa Florida United States of America,18,2019-04-29,27.9477595,-82.458444,Tampa 
Washington District of Columbia United States of America,10,2019-04-29,38.8948932,-77.0365529,Washington 
Atlanta Georgia United States of America,20,2019-05-06,33.7490987,-84.3901849,Atlanta 
Baltimore Maryland United States of America,71,2019-05-06,39.2908816,-76.610759,Baltimore 
Chicago Illinois United States of America,17,2019-05-06,41.8755616,-87.6244212,Chicago 
Dallas Texas United States of America,22,2019-05-06,32.7762719,-96.7968559,Dallas 
Denver Colorado United States of America,38,2019-05-06,39.7392364,-104.9848623,Denver 
Houston Texas United States of America,24,2019-05-06,29.7589382,-95.3676974,Houston 
Los Angeles California United States of America,17,2019-05-06,34.0536909,-118.2427666,Los Angeles 
Miami Florida United States of America,52,2019-05-06,25.7742658,-80.1936589,Miami 
Milwaukee Wisconsin United States of America,74,2019-05-06,43.0349931,-87.922497,Milwaukee 
Minneapolis Minnesota United States of America,40,2019-05-06,44.9772995,-93.2654692,Minneapolis 
Nashville Tennessee United States of America,64,2019-05-06,36.1622296,-86.7743531,Nashville 
New York New York United States of America,15,2019-05-06,36.1021436,-115.17449463280128,New York 
Philadelphia Pennsylvania United States of America,23,2019-05-06,39.9527237,-75.1635262,Philadelphia 
Phoenix Arizona United States of America,37,2019-05-06,33.4484367,-112.0741417,Phoenix 
Raleigh North Carolina United States of America,100,2019-05-06,35.7803977,-78.6390989,Raleigh 
Sacramento California United States of America,49,2019-05-06,38.5815719,-121.4943996,Sacramento 
Seattle Washington United States of America,67,2019-05-06,47.6038321,-122.3300624,Seattle 
Washington District of Columbia United States of America,20,2019-05-06,38.8948932,-77.0365529,Washington 
Austin Texas United States of America,90,2019-05-13,30.2711286,-97.7436995,Austin 
Baltimore Maryland United States of America,91,2019-05-13,39.2908816,-76.610759,Baltimore 
Boston Massachusetts United States of America,33,2019-05-13,42.3602534,-71.0582912,Boston 
Chicago Illinois United States of America,42,2019-05-13,41.8755616,-87.6244212,Chicago 
Dallas Texas United States of America,25,2019-05-13,32.7762719,-96.7968559,Dallas 
Denver Colorado United States of America,100,2019-05-13,39.7392364,-104.9848623,Denver 
Detroit Michigan United States of America,53,2019-05-13,42.3315509,-83.0466403,Detroit 
Los Angeles California United States of America,25,2019-05-13,34.0536909,-118.2427666,Los Angeles 
Milwaukee Wisconsin United States of America,96,2019-05-13,43.0349931,-87.922497,Milwaukee 
Minneapolis Minnesota United States of America,51,2019-05-13,44.9772995,-93.2654692,Minneapolis 
New York New York United States of America,19,2019-05-13,36.1021436,-115.17449463280128,New York 
San Diego California United States of America,64,2019-05-13,32.7174209,-117.1627714,San Diego 
San Francisco California United States of America,74,2019-05-13,37.7790262,-122.4199061,San Francisco 
Seattle Washington United States of America,83,2019-05-13,47.6038321,-122.3300624,Seattle 
St. Louis Missouri United States of America,82,2019-05-13,38.6529545,-90.24111656024635,St. Louis 
Washington District of Columbia United States of America,26,2019-05-13,38.8948932,-77.0365529,Washington 
Atlanta Georgia United States of America,41,2019-05-20,33.7490987,-84.3901849,Atlanta 
Dallas Texas United States of America,31,2019-05-20,32.7762719,-96.7968559,Dallas 
Denver Colorado United States of America,62,2019-05-20,39.7392364,-104.9848623,Denver 
Detroit Michigan United States of America,64,2019-05-20,42.3315509,-83.0466403,Detroit 
Houston Texas United States of America,40,2019-05-20,29.7589382,-95.3676974,Houston 
Los Angeles California United States of America,21,2019-05-20,34.0536909,-118.2427666,Los Angeles 
Miami Florida United States of America,91,2019-05-20,25.7742658,-80.1936589,Miami 
New York New York United States of America,29,2019-05-20,36.1021436,-115.17449463280128,New York 
Orlando Florida United States of America,66,2019-05-20,28.5421109,-81.3790304,Orlando 
Philadelphia Pennsylvania United States of America,35,2019-05-20,39.9527237,-75.1635262,Philadelphia 
Phoenix Arizona United States of America,59,2019-05-20,33.4484367,-112.0741417,Phoenix 
Portland Oregon United States of America,86,2019-05-20,45.5202471,-122.6741949,Portland 
Sacramento California United States of America,75,2019-05-20,38.5815719,-121.4943996,Sacramento 
Salt Lake City Utah United States of America,99,2019-05-20,40.7596198,-111.8867975,Salt Lake City 
San Diego California United States of America,77,2019-05-20,32.7174209,-117.1627714,San Diego 
Seattle Washington United States of America,51,2019-05-20,47.6038321,-122.3300624,Seattle 
Washington District of Columbia United States of America,100,2019-05-20,38.8948932,-77.0365529,Washington 
Boston Massachusetts United States of America,37,2019-05-27,42.3602534,-71.0582912,Boston 
Chicago Illinois United States of America,24,2019-05-27,41.8755616,-87.6244212,Chicago 
Hartford Connecticut United States of America,100,2019-05-27,41.764582,-72.6908547,Hartford 
Los Angeles California United States of America,22,2019-05-27,34.0536909,-118.2427666,Los Angeles 
Miami Florida United States of America,56,2019-05-27,25.7742658,-80.1936589,Miami 
Minneapolis Minnesota United States of America,58,2019-05-27,44.9772995,-93.2654692,Minneapolis 
New York New York United States of America,11,2019-05-27,36.1021436,-115.17449463280128,New York 
Phoenix Arizona United States of America,55,2019-05-27,33.4484367,-112.0741417,Phoenix 
Sacramento California United States of America,71,2019-05-27,38.5815719,-121.4943996,Sacramento 
San Francisco California United States of America,27,2019-05-27,37.7790262,-122.4199061,San Francisco 
Washington District of Columbia United States of America,60,2019-05-27,38.8948932,-77.0365529,Washington 
Dallas Texas United States of America,40,2019-06-03,32.7762719,-96.7968559,Dallas 
Detroit Michigan United States of America,81,2019-06-03,42.3315509,-83.0466403,Detroit 
Los Angeles California United States of America,20,2019-06-03,34.0536909,-118.2427666,Los Angeles 
Miami Florida United States of America,78,2019-06-03,25.7742658,-80.1936589,Miami 
Minneapolis Minnesota United States of America,83,2019-06-03,44.9772995,-93.2654692,Minneapolis 
New York New York United States of America,29,2019-06-03,36.1021436,-115.17449463280128,New York 
Philadelphia Pennsylvania United States of America,45,2019-06-03,39.9527237,-75.1635262,Philadelphia 
Sacramento California United States of America,100,2019-06-03,38.5815719,-121.4943996,Sacramento 
San Francisco California United States of America,39,2019-06-03,37.7790262,-122.4199061,San Francisco 
Seattle Washington United States of America,64,2019-06-03,47.6038321,-122.3300624,Seattle 
Tampa Florida United States of America,86,2019-06-03,27.9477595,-82.458444,Tampa 
Chicago Illinois United States of America,19,2019-06-10,41.8755616,-87.6244212,Chicago 
Cleveland Ohio United States of America,58,2019-06-10,41.5051613,-81.6934446,Cleveland 
Dallas Texas United States of America,22,2019-06-10,32.7762719,-96.7968559,Dallas 
Denver Colorado United States of America,47,2019-06-10,39.7392364,-104.9848623,Denver 
Los Angeles California United States of America,12,2019-06-10,34.0536909,-118.2427666,Los Angeles 
Miami Florida United States of America,45,2019-06-10,25.7742658,-80.1936589,Miami 
New York New York United States of America,8,2019-06-10,36.1021436,-115.17449463280128,New York 
Orlando Florida United States of America,48,2019-06-10,28.5421109,-81.3790304,Orlando 
San Diego California United States of America,51,2019-06-10,32.7174209,-117.1627714,San Diego 
Tampa Florida United States of America,100,2019-06-10,27.9477595,-82.458444,Tampa 
Washington District of Columbia United States of America,49,2019-06-10,38.8948932,-77.0365529,Washington 
Atlanta Georgia United States of America,31,2019-06-17,33.7490987,-84.3901849,Atlanta 
Austin Texas United States of America,91,2019-06-17,30.2711286,-97.7436995,Austin 
Chicago Illinois United States of America,21,2019-06-17,41.8755616,-87.6244212,Chicago 
Dallas Texas United States of America,23,2019-06-17,32.7762719,-96.7968559,Dallas 
Los Angeles California United States of America,45,2019-06-17,34.0536909,-118.2427666,Los Angeles 
Milwaukee Wisconsin United States of America,100,2019-06-17,43.0349931,-87.922497,Milwaukee 
New York New York United States of America,19,2019-06-17,36.1021436,-115.17449463280128,New York 
Phoenix Arizona United States of America,47,2019-06-17,33.4484367,-112.0741417,Phoenix 
San Diego California United States of America,59,2019-06-17,32.7174209,-117.1627714,San Diego 
San Francisco California United States of America,25,2019-06-17,37.7790262,-122.4199061,San Francisco 
Tampa Florida United States of America,54,2019-06-17,27.9477595,-82.458444,Tampa 
Washington District of Columbia United States of America,27,2019-06-17,38.8948932,-77.0365529,Washington 
Atlanta Georgia United States of America,35,2019-06-24,33.7490987,-84.3901849,Atlanta 
Boston Massachusetts United States of America,34,2019-06-24,42.3602534,-71.0582912,Boston 
Denver Colorado United States of America,52,2019-06-24,39.7392364,-104.9848623,Denver 
Detroit Michigan United States of America,53,2019-06-24,42.3315509,-83.0466403,Detroit 
Houston Texas United States of America,31,2019-06-24,29.7589382,-95.3676974,Houston 
Los Angeles California United States of America,13,2019-06-24,34.0536909,-118.2427666,Los Angeles 
Miami Florida United States of America,49,2019-06-24,25.7742658,-80.1936589,Miami 
Milwaukee Wisconsin United States of America,100,2019-06-24,43.0349931,-87.922497,Milwaukee 
New York New York United States of America,15,2019-06-24,36.1021436,-115.17449463280128,New York 
Orlando Florida United States of America,54,2019-06-24,28.5421109,-81.3790304,Orlando 
Portland Oregon United States of America,73,2019-06-24,45.5202471,-122.6741949,Portland 
San Francisco California United States of America,27,2019-06-24,37.7790262,-122.4199061,San Francisco 
St. Louis Missouri United States of America,87,2019-06-24,38.6529545,-90.24111656024635,St. Louis 
Tampa Florida United States of America,55,2019-06-24,27.9477595,-82.458444,Tampa 
Washington District of Columbia United States of America,58,2019-06-24,38.8948932,-77.0365529,Washington 
Austin Texas United States of America,100,2019-07-01,30.2711286,-97.7436995,Austin 
Boston Massachusetts United States of America,37,2019-07-01,42.3602534,-71.0582912,Boston 
Chicago Illinois United States of America,48,2019-07-01,41.8755616,-87.6244212,Chicago 
Cleveland Ohio United States of America,53,2019-07-01,41.5051613,-81.6934446,Cleveland 
Dallas Texas United States of America,28,2019-07-01,32.7762719,-96.7968559,Dallas 
Denver Colorado United States of America,53,2019-07-01,39.7392364,-104.9848623,Denver 
