geoName,interest,date,lat,long
Seattle WA USA,100,2019-01-01,47.6038321,-122.3300624
San Francisco CA USA,100,2019-01-07,37.7790262,-122.4199061
Cleveland OH USA,100,2019-01-14,41.5051613,-81.6934446
New York NY USA,14,2019-01-14,40.7127281,-74.0060152
Cleveland OH USA,100,2019-01-21,41.5051613,-81.6934446
Atlanta GA USA,100,2019-02-04,33.7490987,-84.3901849
New York NY USA,27,2019-02-04,40.7127281,-74.0060152
Denver CO USA,100,2019-02-11,39.7348381,-104.9653271
New York NY USA,19,2019-02-11,40.7127281,-74.0060152
Phoenix AZ USA,94,2019-02-11,33.4484367,-112.0741417
Denver CO USA,100,2019-02-18,39.7348381,-104.9653271
New York NY USA,20,2019-02-18,40.7127281,-74.0060152
San Francisco CA USA,55,2019-02-18,37.7790262,-122.4199061
Miami FL USA,75,2019-02-25,25.7742658,-80.1936589
San Diego CA USA,100,2019-02-25,32.7174209,-117.1627714
Atlanta GA USA,22,2019-03-04,33.7490987,-84.3901849
Baltimore MD USA,30,2019-03-04,39.284749399999995,-76.62047463969989
Boston MA USA,28,2019-03-04,42.3602534,-71.0582912
Charleston SC USA,100,2019-03-04,32.7876012,-79.9402728
Cleveland OH USA,22,2019-03-04,41.5051613,-81.6934446
Dallas TX USA,25,2019-03-04,32.7762719,-96.7968559
Denver CO USA,33,2019-03-04,39.7348381,-104.9653271
Detroit MI USA,18,2019-03-04,42.3315509,-83.0466403
Hartford CT USA,31,2019-03-04,43.648048,-70.241416
Houston TX USA,27,2019-03-04,29.7589382,-95.3676974
Los Angeles CA USA,10,2019-03-04,34.0536909,-118.2427666
Miami FL USA,24,2019-03-04,25.7742658,-80.1936589
Milwaukee WI USA,33,2019-03-04,43.0349931,-87.922497
Nashville TN USA,27,2019-03-04,36.1622296,-86.7743531
New York NY USA,5,2019-03-04,40.7127281,-74.0060152
Orlando FL USA,17,2019-03-04,28.5479786,-81.41278418563017
Phoenix AZ USA,16,2019-03-04,33.4484367,-112.0741417
Portland OR USA,25,2019-03-04,45.5202471,-122.6741949
Raleigh NC USA,21,2019-03-04,35.7803977,-78.6390989
Salt Lake City UT USA,27,2019-03-04,40.7596198,-111.8867975
San Francisco CA USA,13,2019-03-04,37.7790262,-122.4199061
Seattle WA USA,58,2019-03-04,47.6038321,-122.3300624
Tampa FL USA,14,2019-03-04,27.9518491,-82.4563972
Washington DC USA,9,2019-03-04,38.8948932,-77.0365529
Atlanta GA USA,34,2019-03-11,33.7490987,-84.3901849
Austin TX USA,50,2019-03-11,30.2711286,-97.7436995
Baltimore MD USA,56,2019-03-11,39.284749399999995,-76.62047463969989
Boston MA USA,51,2019-03-11,42.3602534,-71.0582912
Charleston SC USA,69,2019-03-11,32.7876012,-79.9402728
Chicago IL USA,60,2019-03-11,41.8755616,-87.6244212
Cincinnati OH USA,43,2019-03-11,39.1014537,-84.5124602
Cleveland OH USA,46,2019-03-11,41.5051613,-81.6934446
Dallas TX USA,51,2019-03-11,32.7762719,-96.7968559
Denver CO USA,58,2019-03-11,39.7348381,-104.9653271
Detroit MI USA,40,2019-03-11,42.3315509,-83.0466403
Hartford CT USA,42,2019-03-11,43.648048,-70.241416
Houston TX USA,45,2019-03-11,29.7589382,-95.3676974
Los Angeles CA USA,47,2019-03-11,34.0536909,-118.2427666
Miami FL USA,54,2019-03-11,25.7742658,-80.1936589
Milwaukee WI USA,31,2019-03-11,43.0349931,-87.922497
Minneapolis MN USA,55,2019-03-11,44.9772995,-93.2654692
Nashville TN USA,50,2019-03-11,36.1622296,-86.7743531
New York NY USA,51,2019-03-11,40.7127281,-74.0060152
Orlando FL USA,83,2019-03-11,28.5479786,-81.41278418563017
Philadelphia PA USA,72,2019-03-11,39.9527237,-75.1635262
Phoenix AZ USA,54,2019-03-11,33.4484367,-112.0741417
Portland OR USA,58,2019-03-11,45.5202471,-122.6741949
Raleigh NC USA,43,2019-03-11,35.7803977,-78.6390989
Sacramento CA USA,44,2019-03-11,38.5815719,-121.4943996
Salt Lake City UT USA,55,2019-03-11,40.7596198,-111.8867975
San Diego CA USA,40,2019-03-11,32.7174209,-117.1627714
San Francisco CA USA,72,2019-03-11,37.7790262,-122.4199061
Seattle WA USA,100,2019-03-11,47.6038321,-122.3300624
St. Louis MO USA,55,2019-03-11,38.6268039,-90.1994097
Tampa FL USA,37,2019-03-11,27.9518491,-82.4563972
Washington DC USA,56,2019-03-11,38.8948932,-77.0365529
Atlanta GA USA,38,2019-03-18,33.7490987,-84.3901849
Austin TX USA,57,2019-03-18,30.2711286,-97.7436995
Baltimore MD USA,34,2019-03-18,39.284749399999995,-76.62047463969989
Boston MA USA,12,2019-03-18,42.3602534,-71.0582912
Chicago IL USA,43,2019-03-18,41.8755616,-87.6244212
Cincinnati OH USA,80,2019-03-18,39.1014537,-84.5124602
Cleveland OH USA,47,2019-03-18,41.5051613,-81.6934446
Dallas TX USA,15,2019-03-18,32.7762719,-96.7968559
Detroit MI USA,20,2019-03-18,42.3315509,-83.0466403
Hartford CT USA,34,2019-03-18,43.648048,-70.241416
Houston TX USA,24,2019-03-18,29.7589382,-95.3676974
Los Angeles CA USA,18,2019-03-18,34.0536909,-118.2427666
Miami FL USA,19,2019-03-18,25.7742658,-80.1936589
Minneapolis MN USA,30,2019-03-18,44.9772995,-93.2654692
New York NY USA,22,2019-03-18,40.7127281,-74.0060152
Orlando FL USA,21,2019-03-18,28.5479786,-81.41278418563017
Philadelphia PA USA,21,2019-03-18,39.9527237,-75.1635262
Phoenix AZ USA,35,2019-03-18,33.4484367,-112.0741417
Raleigh NC USA,48,2019-03-18,35.7803977,-78.6390989
Sacramento CA USA,32,2019-03-18,38.5815719,-121.4943996
San Diego CA USA,100,2019-03-18,32.7174209,-117.1627714
San Francisco CA USA,24,2019-03-18,37.7790262,-122.4199061
Seattle WA USA,38,2019-03-18,47.6038321,-122.3300624
St. Louis MO USA,63,2019-03-18,38.6268039,-90.1994097
Tampa FL USA,19,2019-03-18,27.9518491,-82.4563972
Washington DC USA,27,2019-03-18,38.8948932,-77.0365529
Atlanta GA USA,21,2019-03-25,33.7490987,-84.3901849
Austin TX USA,29,2019-03-25,30.2711286,-97.7436995
Boston MA USA,26,2019-03-25,42.3602534,-71.0582912
Charleston SC USA,100,2019-03-25,32.7876012,-79.9402728
Chicago IL USA,30,2019-03-25,41.8755616,-87.6244212
Cleveland OH USA,22,2019-03-25,41.5051613,-81.6934446
Dallas TX USA,21,2019-03-25,32.7762719,-96.7968559
Detroit MI USA,23,2019-03-25,42.3315509,-83.0466403
Hartford CT USA,43,2019-03-25,43.648048,-70.241416
Houston TX USA,10,2019-03-25,29.7589382,-95.3676974
Los Angeles CA USA,11,2019-03-25,34.0536909,-118.2427666
Miami FL USA,34,2019-03-25,25.7742658,-80.1936589
New York NY USA,11,2019-03-25,40.7127281,-74.0060152
Orlando FL USA,13,2019-03-25,28.5479786,-81.41278418563017
Philadelphia PA USA,9,2019-03-25,39.9527237,-75.1635262
Phoenix AZ USA,15,2019-03-25,33.4484367,-112.0741417
Salt Lake City UT USA,53,2019-03-25,40.7596198,-111.8867975
San Diego CA USA,30,2019-03-25,32.7174209,-117.1627714
San Francisco CA USA,12,2019-03-25,37.7790262,-122.4199061
Seattle WA USA,33,2019-03-25,47.6038321,-122.3300624
Washington DC USA,9,2019-03-25,38.8948932,-77.0365529
Atlanta GA USA,26,2019-04-01,33.7490987,-84.3901849
Boston MA USA,12,2019-04-01,42.3602534,-71.0582912
Chicago IL USA,11,2019-04-01,41.8755616,-87.6244212
Cincinnati OH USA,39,2019-04-01,39.1014537,-84.5124602
Cleveland OH USA,24,2019-04-01,41.5051613,-81.6934446
Dallas TX USA,13,2019-04-01,32.7762719,-96.7968559
Denver CO USA,37,2019-04-01,39.7348381,-104.9653271
Detroit MI USA,21,2019-04-01,42.3315509,-83.0466403
Hartford CT USA,100,2019-04-01,43.648048,-70.241416
Houston TX USA,35,2019-04-01,29.7589382,-95.3676974
Los Angeles CA USA,7,2019-04-01,34.0536909,-118.2427666
Miami FL USA,18,2019-04-01,25.7742658,-80.1936589
Milwaukee WI USA,37,2019-04-01,43.0349931,-87.922497
Minneapolis MN USA,19,2019-04-01,44.9772995,-93.2654692
New York NY USA,8,2019-04-01,40.7127281,-74.0060152
Orlando FL USA,30,2019-04-01,28.5479786,-81.41278418563017
Philadelphia PA USA,22,2019-04-01,39.9527237,-75.1635262
Phoenix AZ USA,35,2019-04-01,33.4484367,-112.0741417
Portland OR USA,27,2019-04-01,45.5202471,-122.6741949
Raleigh NC USA,24,2019-04-01,35.7803977,-78.6390989
Sacramento CA USA,23,2019-04-01,38.5815719,-121.4943996
San Diego CA USA,25,2019-04-01,32.7174209,-117.1627714
San Francisco CA USA,26,2019-04-01,37.7790262,-122.4199061
Seattle WA USA,24,2019-04-01,47.6038321,-122.3300624
St. Louis MO USA,30,2019-04-01,38.6268039,-90.1994097
Tampa FL USA,20,2019-04-01,27.9518491,-82.4563972
Washington DC USA,19,2019-04-01,38.8948932,-77.0365529
Atlanta GA USA,30,2019-04-08,33.7490987,-84.3901849
